frame,ego70_pcd_num_points,ego70_pcd_mean_range,ego70_pcd_max_range,ego70_pcd_std_range,ego70_pcd_near_20m,ego70_pcd_mid_20_50m,ego70_pcd_far_50_80m,ego70_pcd_very_far_80m,ego70_pcd_front_points,ego70_pcd_back_points,ego70_pcd_left_points,ego70_pcd_right_points,ego70_pcd_front_far_30m,ego70_pcd_front_far_50m,ego70_pcd_density_0_20,ego70_pcd_density_20_50,ego70_pcd_density_50_80
1648,49458,11.058541297912598,75.84235382080078,10.839264869689941,43102,5588,768,0,24486,24972,24739,24719,1715,450,34.299481785734365,0.8470074495214392,0.06268256220234647
1649,49498,11.08231258392334,75.8270034790039,10.870819091796875,43086,5629,783,0,24529,24969,24719,24779,1737,467,34.286749390287014,0.8532220711088371,0.06390683099536106
1650,49534,11.045735359191895,75.86856842041016,10.827681541442871,43198,5551,785,0,24493,25041,24747,24787,1717,462,34.37587615841847,0.8413991324791534,0.06407006683442966
1651,49538,11.056854248046875,75.84296417236328,10.805011749267578,43176,5595,767,0,24559,24979,24799,24739,1727,454,34.35836911467837,0.8480684824753852,0.06260094428281217
1652,49487,11.062884330749512,75.8529281616211,10.84908676147461,43131,5567,789,0,24465,25022,24777,24710,1731,464,34.32255925248269,0.8438243506596013,0.06439653851256688
1653,49540,11.09101390838623,75.84989166259766,10.896599769592285,43139,5595,806,0,24565,24975,24753,24787,1743,476,34.32892545020636,0.8480684824753852,0.06578404314465007
1654,49600,11.076168060302734,75.84657287597656,10.870628356933594,43204,5602,794,0,24566,25034,24826,24774,1734,466,34.38065080671123,0.8491295154293311,0.0648046281102384
1655,49446,11.0488920211792,75.85143280029297,10.820197105407715,43092,5572,782,0,24510,24936,24740,24706,1704,459,34.291524038579766,0.8445822313409913,0.06382521307582674
1656,49493,11.075352668762207,75.7554931640625,10.866140365600586,43122,5582,789,0,24559,24934,24794,24699,1748,472,34.315397280043555,0.8460979927037713,0.06439653851256688
1657,49334,11.063892364501953,75.66883087158203,10.84109115600586,42994,5570,770,0,24442,24892,24672,24662,1738,468,34.21353811646474,0.8442790790684354,0.06284579804141507
1658,49610,11.03571605682373,75.61600494384766,10.822575569152832,43279,5554,777,0,24638,24972,24832,24778,1725,471,34.44033391037069,0.8418538608879874,0.06341712347815522
1659,49397,11.043935775756836,75.47005462646484,10.80720043182373,43070,5557,770,0,24437,24960,24751,24646,1726,466,34.27401699483966,0.8423085892968214,0.06284579804141507
1660,49364,11.04503059387207,75.42328643798828,10.810331344604492,43064,5527,773,0,24500,24864,24713,24651,1713,470,34.2692423465469,0.8377613052084815,0.063090651800018
1661,49567,11.085140228271484,75.82930755615234,10.875614166259766,43183,5594,790,0,24570,24997,24828,24739,1762,494,34.36393953768658,0.8479169063391072,0.06447815643210118
1662,49672,11.076144218444824,75.83203125,10.884902000427246,43286,5587,799,0,24554,25118,24877,24795,1733,492,34.445904333378905,0.8468558733851612,0.06521271770790993
1663,49480,11.118860244750977,75.86758422851562,10.937004089355469,43069,5605,806,0,24516,24964,24710,24770,1767,504,34.2732212201242,0.8495842438381651,0.06578404314465007
1664,49478,11.089298248291016,75.83345794677734,10.915714263916016,43106,5569,803,0,24515,24963,24769,24709,1753,504,34.302664884596204,0.8441275029321573,0.06553918938604715
1665,49489,11.101490020751953,75.82268524169922,10.954150199890137,43144,5509,836,0,24566,24923,24804,24685,1744,520,34.33290432378366,0.8350329347554776,0.06823258073067923
1666,49453,11.098877906799316,75.85699462890625,10.928583145141602,43079,5544,830,0,24486,24967,24810,24643,1720,511,34.2811789672788,0.8403380995252074,0.0677428732134734
1667,49472,11.134095191955566,75.82678985595703,11.006369590759277,43039,5582,851,0,24537,24935,24805,24667,1770,531,34.24934797866042,0.8460979927037713,0.06945684952369381
1668,49612,11.093825340270996,75.8642578125,10.893129348754883,43206,5593,813,0,24606,25006,24834,24778,1737,510,34.38224235614215,0.8477653302028292,0.06635536858139021
1669,49430,11.084501266479492,75.86860656738281,10.933080673217773,43085,5503,842,0,24576,24854,24823,24607,1722,520,34.28595361557155,0.8341234779378096,0.06872228824788507
1670,49567,11.126556396484375,75.85240173339844,10.978137016296387,43149,5553,865,0,24624,24943,24887,24680,1751,534,34.33688319736096,0.8417022847517094,0.07059950039717408
1671,49441,11.113085746765137,75.85467529296875,10.964194297790527,43054,5516,871,0,24484,24957,24762,24679,1756,537,34.26128459939231,0.8360939677094236,0.07108920791437992
1672,49496,11.12510871887207,75.85089111328125,10.991608619689941,43059,5541,896,0,24618,24878,24781,24715,1764,555,34.26526347296961,0.8398833711163735,0.07312965590273755
1673,49558,11.134076118469238,75.83678436279297,11.012594223022461,43076,5588,894,0,24670,24888,24785,24773,1754,547,34.278791643132415,0.8470074495214392,0.07296642006366894
1674,49509,11.105268478393555,75.85070037841797,10.950047492980957,42990,5650,869,0,24492,25017,24808,24701,1742,535,34.2103550176029,0.856405169970675,0.0709259720753113
1675,49516,11.117779731750488,75.84010314941406,10.946831703186035,42981,5689,846,0,24526,24990,24808,24708,1764,527,34.203193045163765,0.8623166392855168,0.06904875992602229
1676,49388,11.098967552185059,75.86717224121094,10.953898429870605,42919,5618,851,0,24449,24939,24792,24596,1734,530,34.15385501280528,0.8515547336097791,0.06945684952369381
1677,49586,11.110355377197266,75.82463836669922,10.953579902648926,43062,5675,849,0,24604,24982,24808,24778,1755,523,34.267650797115984,0.8601945733776248,0.0692936136846252
1678,49578,11.134249687194824,75.81573486328125,10.997803688049316,43051,5656,871,0,24573,25005,24789,24789,1750,539,34.25889727524593,0.8573146267883429,0.07108920791437992
1679,49414,11.113363265991211,75.78211212158203,10.941946983337402,42906,5661,847,0,24474,24940,24714,24700,1755,522,34.143509941504306,0.8580725074697328,0.06913037784555659
1680,49409,11.102323532104492,75.85090637207031,10.958046913146973,42934,5626,849,0,24469,24940,24719,24690,1733,521,34.16579163353717,0.8527673427000031,0.0692936136846252
1681,49523,11.124242782592773,75.82894134521484,10.97043514251709,43006,5671,846,0,24533,24990,24831,24692,1733,518,34.22308741305025,0.8595882688325128,0.06904875992602229
1682,49454,11.126802444458008,75.82711029052734,10.977254867553711,42923,5684,847,0,24542,24912,24816,24638,1732,501,34.15703811166712,0.8615587586041268,0.06913037784555659
1683,49579,11.140031814575195,75.83659362792969,10.977243423461914,43037,5683,859,0,24540,25039,24912,24667,1744,516,34.2477564292295,0.8614071824678488,0.07010979287996826
1684,49539,11.146659851074219,75.81597900390625,11.009632110595703,43008,5659,872,0,24548,24991,24793,24746,1758,521,34.22467896248117,0.8577693551971769,0.07117082583391422
1685,49558,11.134574890136719,75.81791687011719,10.977921485900879,43024,5660,874,0,24584,24974,24769,24789,1748,523,34.23741135792852,0.8579209313334549,0.07133406167298283
1686,49424,11.104363441467285,75.83812713623047,10.96398639678955,42948,5596,880,0,24537,24887,24785,24639,1777,532,34.17693247955361,0.8482200586116632,0.07182376919018867
1687,49445,11.097935676574707,75.84529876708984,10.931896209716797,42961,5625,859,0,24465,24980,24764,24681,1736,508,34.187277550854574,0.8526157665637251,0.07010979287996826
1688,49411,11.105093955993652,75.83661651611328,10.939595222473145,42973,5571,867,0,24541,24870,24740,24671,1739,520,34.19682684744009,0.8444306552047133,0.0707627362362427
1689,49411,11.154545783996582,75.89730072021484,10.994060516357422,42886,5661,864,0,24543,24868,24779,24632,1750,516,34.127594447195115,0.8580725074697328,0.07051788247763978
1690,49569,11.126236915588379,75.85747528076172,10.951128959655762,43071,5675,823,0,24620,24949,24801,24768,1760,508,34.27481276955512,0.8601945733776248,0.06717154777673326
1691,49468,11.115660667419434,75.84107971191406,10.95328426361084,42985,5667,816,0,24505,24963,24779,24689,1760,513,34.206376144025604,0.8589819642874009,0.06660022233999312
1692,49452,11.138203620910645,75.82865142822266,10.955313682556152,42960,5692,800,0,24567,24885,24794,24658,1752,502,34.18648177613912,0.8627713676943508,0.06529433562744424
1693,49466,11.149983406066895,75.79415893554688,10.973687171936035,42952,5713,801,0,24515,24951,24774,24692,1775,507,34.18011557841544,0.8659544665561887,0.06537595354697855
1694,49585,11.126276016235352,75.8764419555664,10.935745239257812,43052,5738,795,0,24593,24992,24860,24725,1771,507,34.25969304996139,0.8697438699631386,0.0648862460297727
1695,49635,11.177367210388184,75.83415222167969,11.01149845123291,43046,5760,829,0,24570,25065,24819,24816,1791,523,34.25491840166863,0.8730785449612545,0.0676612552939391
1696,49420,11.16122817993164,75.85863494873047,10.99261474609375,42896,5705,819,0,24501,24919,24764,24656,1807,525,34.135552194349714,0.8647418574659647,0.06684507609859604
1697,49366,11.145620346069336,75.8643798828125,10.985754013061523,42880,5655,831,0,24528,24838,24739,24627,1819,528,34.12281979890236,0.8571630506520649,0.0678244911330077
1698,49440,11.162296295166016,75.84064483642578,11.00977611541748,42910,5692,838,0,24426,25014,24826,24614,1813,528,34.146693040366145,0.8627713676943508,0.06839581656974784
1699,49433,11.18924617767334,75.83946228027344,11.047015190124512,42886,5684,863,0,24543,24890,24735,24698,1858,555,34.127594447195115,0.8615587586041268,0.07043626455810548
1700,49343,11.170777320861816,75.82392120361328,11.019770622253418,42842,5650,851,0,24431,24912,24702,24641,1821,554,34.0925803597149,0.856405169970675,0.06945684952369381
1701,49481,11.21325969696045,75.83854675292969,11.095527648925781,42903,5693,885,0,24596,24885,24797,24684,1866,579,34.14112261735793,0.8629229438306287,0.07223185878786019
1702,49473,11.220707893371582,75.8832015991211,11.123601913452148,42896,5669,908,0,24492,24981,24748,24725,1848,593,34.135552194349714,0.8592851165599569,0.0741090709371492
1703,49500,11.196685791015625,75.8448486328125,11.062050819396973,42956,5655,889,0,24540,24960,24739,24761,1859,579,34.18329867727728,0.8571630506520649,0.07255833046599741
1704,49527,11.193296432495117,75.87428283691406,11.064377784729004,43017,5602,908,0,24572,24955,24792,24735,1826,586,34.23184093492031,0.8491295154293311,0.0741090709371492
1705,49542,11.212287902832031,75.8399887084961,11.069499969482422,43010,5619,913,0,24568,24974,24765,24777,1840,601,34.22627051191209,0.8517063097460571,0.07451716053482074
1706,49627,11.26211166381836,75.80223083496094,11.122451782226562,43037,5657,933,0,24581,25046,24862,24765,1847,603,34.2477564292295,0.857466202924621,0.07614951892550684
1707,49468,11.269914627075195,75.8775863647461,11.108368873596191,42921,5608,939,0,24459,25009,24725,24743,1833,610,34.1554465622362,0.8500389722469991,0.07663922644271268
1708,49542,11.272380828857422,75.83063507080078,11.106765747070312,42973,5632,937,0,24532,25010,24849,24693,1833,605,34.19682684744009,0.8536767995176711,0.07647599060364406
1709,49512,11.25331974029541,75.86078643798828,11.058610916137695,42991,5596,925,0,24508,25004,24810,24702,1812,608,34.211150792318364,0.8482200586116632,0.07549657556923241
1710,49631,11.239766120910645,75.87551879882812,11.038166046142578,43153,5564,914,0,24575,25056,24793,24838,1778,596,34.340066296222794,0.8433696222507673,0.07459877845435504
1711,49590,11.269290924072266,75.85746002197266,11.045763969421387,43079,5613,898,0,24583,25007,24815,24775,1800,596,34.2811789672788,0.8507968529283891,0.07329289174180616
1712,49590,11.283178329467773,75.82482147216797,11.081295013427734,43064,5618,908,0,24557,25033,24842,24748,1802,600,34.2692423465469,0.8515547336097791,0.0741090709371492
1713,49388,11.277315139770508,75.88372039794922,11.067093849182129,42890,5600,898,0,24475,24913,24681,24707,1789,599,34.130777546056954,0.8488263631567752,0.07329289174180616
1714,49388,11.272197723388672,75.85912322998047,11.088262557983398,42923,5554,911,0,24402,24986,24727,24661,1763,608,34.15703811166712,0.8418538608879874,0.07435392469575212
1715,49488,11.284278869628906,75.8358383178711,11.073260307312012,43000,5576,912,0,24562,24926,24771,24717,1784,618,34.2183127647575,0.8451885358861033,0.07443554261528643
1716,49520,11.284098625183105,75.85145568847656,11.085227966308594,43002,5611,907,0,24537,24983,24745,24775,1813,617,34.21990431418842,0.8504937006558331,0.0740274530176149
1717,49472,11.293543815612793,75.87128448486328,11.078690528869629,42955,5614,903,0,24518,24954,24765,24707,1798,614,34.18250290256182,0.8509484290646671,0.07370098133947768
1718,49396,11.291264533996582,75.87092590332031,11.07483959197998,42890,5588,918,0,24503,24893,24735,24661,1808,626,34.130777546056954,0.8470074495214392,0.07492525013249227
1719,49437,11.280410766601562,75.89053344726562,11.068048477172852,42961,5562,914,0,24475,24962,24738,24699,1794,619,34.187277550854574,0.8430664699782113,0.07459877845435504
1720,49554,11.301772117614746,75.8554458618164,11.095264434814453,43028,5609,917,0,24573,24981,24865,24689,1823,625,34.24059445679036,0.8501905483832771,0.07484363221295796
1721,49561,11.299551010131836,75.82784271240234,11.100420951843262,43028,5615,918,0,24609,24952,24822,24739,1814,625,34.24059445679036,0.8511000052009451,0.07492525013249227
1722,49647,11.290730476379395,75.82891082763672,11.073726654052734,43104,5641,902,0,24624,25023,24878,24769,1838,617,34.301073335165285,0.855040984744173,0.07361936341994338
1723,49430,11.314449310302734,75.8426513671875,11.093953132629395,42898,5621,911,0,24538,24892,24796,24634,1821,605,34.13714374378063,0.852009462018613,0.07435392469575212
1724,49397,11.307621002197266,75.85519409179688,11.069098472595215,42865,5638,894,0,24475,24922,24796,24601,1836,599,34.11088317817047,0.854586256335339,0.07296642006366894
1725,49449,11.284710884094238,75.8272476196289,11.028493881225586,42946,5618,885,0,24547,24902,24809,24640,1809,579,34.17534093012269,0.8515547336097791,0.07223185878786019
1726,49643,11.270346641540527,75.8234634399414,11.013191223144531,43127,5645,871,0,24635,25008,24844,24799,1791,564,34.31937615362085,0.855647289289285,0.07108920791437992
1727,49471,11.291969299316406,75.85823822021484,11.030430793762207,42947,5650,874,0,24608,24863,24752,24719,1814,571,34.17613670483814,0.856405169970675,0.07133406167298283
1728,49528,11.268974304199219,75.84286499023438,11.006157875061035,43022,5644,862,0,24517,25011,24749,24779,1813,557,34.2358198084976,0.855495713153007,0.07035464663857116
1729,49500,11.261696815490723,75.8296890258789,10.995857238769531,43013,5621,866,0,24511,24989,24806,24694,1774,561,34.22865783605847,0.852009462018613,0.07068111831670838
1730,49573,11.292488098144531,75.85099792480469,11.02901554107666,43032,5670,871,0,24605,24968,24861,24712,1804,566,34.2437775556522,0.8594366926962349,0.07108920791437992
1731,49382,11.254454612731934,75.86184692382812,10.999666213989258,42928,5596,858,0,24462,24920,24669,24713,1762,557,34.161016985244416,0.8482200586116632,0.07002817496043395
1732,49590,11.27451229095459,75.862548828125,11.019746780395508,43103,5610,877,0,24565,25025,24850,24740,1783,566,34.30027756044982,0.8503421245195552,0.07157891543158575
1733,49418,11.220633506774902,75.80767059326172,10.927926063537598,43003,5570,845,0,24512,24906,24744,24674,1739,544,34.220700088903875,0.8442790790684354,0.06896714200648797
1734,49502,11.25549602508545,75.87903594970703,10.972302436828613,43022,5628,852,0,24498,25004,24768,24734,1760,541,34.2358198084976,0.853070494972559,0.06953846744322811
1735,49494,11.234764099121094,75.83810424804688,10.94074821472168,43061,5591,842,0,24566,24928,24745,24749,1759,539,34.26685502240053,0.8474621779302732,0.06872228824788507
1736,49578,11.241896629333496,75.8538589477539,10.972867965698242,43103,5617,858,0,24621,24957,24774,24804,1761,546,34.30027756044982,0.8514031574735011,0.07002817496043395
1737,49427,11.26226806640625,75.83319091796875,10.988122940063477,42945,5627,855,0,24475,24952,24743,24684,1769,546,34.17454515540722,0.852918918836281,0.06978332120183103
1738,49382,11.214719772338867,75.84297180175781,10.90058422088623,42947,5615,820,0,24448,24934,24643,24739,1743,509,34.17613670483814,0.8511000052009451,0.06692669401813034
1739,49372,11.243965148925781,75.85406494140625,10.93699836730957,42909,5627,836,0,24459,24913,24698,24674,1769,525,34.14589726565068,0.852918918836281,0.06823258073067923
1740,49548,11.231070518493652,75.81153869628906,10.900550842285156,43075,5650,823,0,24636,24912,24820,24728,1779,522,34.27799586841696,0.856405169970675,0.06717154777673326
1741,49353,11.260997772216797,75.8529281616211,10.957334518432617,42876,5639,838,0,24469,24884,24718,24635,1779,530,34.11963670004052,0.8547378324716169,0.06839581656974784
